,PC Time (%m/%d/%Y %H:%M:%S),Index,Scan count,Pressure (db),Depth (m),Temperature (C) Temperature (C) ,Conductivity (S/m) ,Salinity (PSU),[O2] (umol/kg) (SBE43),Density (kg/m3),Fluorescence (mg/m3) CDOM,Beam Transmission (%),PAR,Descent rate (m/s),Lat (Deg),Lon (Deg),Time (s),Voltage Input 1 (V),Current Input 1 (A),Voltage Input 2 (V),Current Input 2 (A),Roughing Pump Tach (rpm),Turbo Temp (C),Turbo Current (mA),Turbo Speed (%),Total Pressure (Torr),Hardware Function (Byte),Condition Code (Byte),Sample Temperature (°C),Sample Duty Cycle (%),Vacuum Temperature (°C),Vacuum Duty Cycle (%),Sterling Pump Temp (K),Unassigned Tc (°C),Leak Detect (0or1),Solenoid Valve Current State (0or1),uC Temp. (°C),uC Humidity (%),Storage Position (%),Optode,Temperature (°C),Pressure (dB),Conductivity,pH,Velocity of Sound (m/s),Density,Potential Temp (°C),Salinity,Depth (m).1,Winching Rate (m/s),Sat. [CH4] (umol/kg),Sat. [N2] (umol/kg),Sat. [O2] (umol/kg),Sat. [Ar] (umol/kg),Sat. [CO2] (umol/kg),Altitude (m),Scan Number,MASS( 5 ),MASS( 14 ),MASS( 15 ),MASS( 16 ),MASS( 17 ),MASS( 18 ),MASS( 28 ),MASS( 32 ),MASS( 34 ),MASS( 40 ),MASS( 44 ),MASS( 45 ),MASS( 62 ),Baseline (A) ,CPU Temp*1e-9 (°C)
2385,2017-07-16 03:17:50,6472.0,146689.0,91.4339,90.7666,22.90014,5.324010400000001,36.792590000000004,197.6039,1025.71794,0.16588,95.81976,0.0,-0.1572,33.3371,-72.15862,150019302.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.03,12.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3124.0,7.02043e-14,8.273160000000001e-12,5.69086e-13,4.22489e-11,4.5764599999999993e-10,1.8127399999999999e-09,1.22814e-10,8.02043e-11,4.11907e-13,4.76208e-12,2.99749e-12,1.40749e-13,6.79717e-14,4.24116e-12,4.159669999999999e-12
2386,2017-07-16 03:17:53,6473.0,146737.0,91.052,90.3875,22.9064,5.3247365,36.79312,198.6631,1025.71488,0.14891,95.81976,0.0,-0.1904,33.33718,-72.1586,150019302.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.03,12.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3124.0,7.02043e-14,8.273160000000001e-12,5.69086e-13,4.22489e-11,4.5764599999999993e-10,1.8127399999999999e-09,1.22814e-10,8.02043e-11,4.11907e-13,4.76208e-12,2.99749e-12,1.40749e-13,6.79717e-14,4.24116e-12,4.19786e-12
2387,2017-07-16 03:17:57,6474.0,146785.0,90.7637,90.1014,22.90888,5.3249963,36.79316,196.2764,1025.7129400000001,0.13194,95.79331,0.0,-0.1365,33.33724,-72.1586,150019302.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.03,12.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3125.0,6.913910000000001e-14,8.306689999999999e-12,5.69184e-13,4.2335e-11,4.5871200000000003e-10,1.8166300000000002e-09,1.22927e-10,8.03073e-11,4.1194799999999993e-13,4.76785e-12,3.00943e-12,1.40502e-13,6.78294e-14,4.23084e-12,4.17932e-12
2388,2017-07-16 03:18:01,6475.0,146833.0,90.2339,89.5756,22.91069,5.3251413,36.79295,196.2856,1025.7099699999999,0.14891,95.79331,0.0,-0.2757,33.33732,-72.15858,150019303.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.05,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3126.0,6.921030000000001e-14,8.28204e-12,5.67657e-13,4.23457e-11,4.58947e-10,1.81853e-09,1.2309100000000002e-10,8.0318e-11,4.13392e-13,4.77485e-12,3.01453e-12,1.4194200000000002e-13,6.706960000000001e-14,4.20097e-12,4.17932e-12
2389,2017-07-16 03:18:05,6476.0,146881.0,89.8958,89.24,22.9121,5.3251258,36.79177,197.8702,1025.7072,0.13194,95.76685,0.0,-0.1634,33.337379999999996,-72.15856,150019303.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3126.0,6.921030000000001e-14,8.28204e-12,5.67657e-13,4.23457e-11,4.58947e-10,1.81853e-09,1.2309100000000002e-10,8.0318e-11,4.13392e-13,4.77485e-12,3.01453e-12,1.4194200000000002e-13,6.706960000000001e-14,4.20097e-12,4.20919e-12
2390,2017-07-16 03:18:08,6477.0,146929.0,89.3525,88.7008,22.91317,5.3249496,36.78968,197.5305,1025.70296,0.1489,147313,86.4732,85.8431,22.933239999999998,5.3255672,36.77864,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3127.0,7.03552e-14,8.30447e-12,5.69045e-13,4.24567e-11,4.6017599999999997e-10,1.8223399999999997e-09,1.2307e-10,8.03499e-11,4.1335699999999995e-13,4.7693e-12,3.01487e-12,1.40939e-13,6.70852e-14,4.2267300000000005e-12,4.19786e-12
2391,2017-07-16 03:18:12,6478.0,147361.0,86.0779,85.4508,22.93505,5.3257276,36.77851,198.5843,1025.6739699999998,0.14891,95.76685,0.0,-0.1977,33.33808,-72.15841999999999,150019305.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.05,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3128.0,6.998739999999999e-14,8.2867e-12,5.695310000000001e-13,4.24789e-11,4.60936e-10,1.82391e-09,1.2311200000000002e-10,8.04281e-11,4.1402299999999995e-13,4.78129e-12,3.02308e-12,1.4078e-13,6.73211e-14,4.2721400000000004e-12,4.19786e-12
2392,2017-07-16 03:18:16,6479.0,147409.0,85.6751,85.051,22.94364,5.3266067,36.77828,199.7184,1025.66956,0.14891,95.74039,0.0,-0.1964,33.338159999999995,-72.1584,150019305.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,35.05,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3128.0,6.998739999999999e-14,8.2867e-12,5.695310000000001e-13,4.24789e-11,4.60936e-10,1.82391e-09,1.2311200000000002e-10,8.04281e-11,4.1402299999999995e-13,4.78129e-12,3.02308e-12,1.4078e-13,6.73211e-14,4.2721400000000004e-12,4.17621e-12
2393,2017-07-16 03:18:19,6480.0,147457.0,85.1788,84.5583,23.0252,5.3354106,36.7785,198.4939,1025.64381,0.14891,95.71393,0.0,-0.2543,33.33822,-72.15838000000001,150019305.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,35.05,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3129.0,6.90697e-14,8.30891e-12,5.71654e-13,4.26219e-11,4.62435e-10,1.8271199999999998e-09,1.2318299999999998e-10,8.0421e-11,4.1446000000000003e-13,4.77485e-12,3.0261299999999997e-12,1.41453e-13,6.72223e-14,4.23805e-12,4.13181e-12
2394,2017-07-16 03:18:23,6481.0,147505.0,84.9208,84.3023,22.98197,5.330759,36.77868,199.8175,1025.65544,0.13194,95.76685,0.0,-0.1138,33.3383,-72.15836,150019305.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3130.0,6.953289999999999e-14,8.312910000000001e-12,5.68767e-13,4.25748e-11,4.62343e-10,1.82848e-09,1.23254e-10,8.04352e-11,4.14571e-13,4.77696e-12,3.03291e-12,1.41168e-13,6.77878e-14,4.2029699999999994e-12,4.18443e-12
2395,2017-07-16 03:18:27,6482.0,147553.0,84.4139,83.7992,22.94527,5.326774299999999,36.778659999999995,199.273,1025.6639300000002,0.13194,95.66102,0.0,-0.2578,33.33838,-72.15834,150019306.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3130.0,6.953289999999999e-14,8.312910000000001e-12,5.68767e-13,4.25748e-11,4.62343e-10,1.82848e-09,1.23254e-10,8.04352e-11,4.14571e-13,4.77696e-12,3.03291e-12,1.41168e-13,6.77878e-14,4.2029699999999994e-12,4.18443e-12
2396,2017-07-16 03:18:31,6483.0,147601.0,84.1665,83.5537,23.04361,5.3374533,36.77929,198.3638,1025.63467,0.13194,95.76685,0.0,-0.1207,33.338440000000006,-72.15831999999999,150019306.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3131.0,6.94115e-14,8.3118e-12,5.71959e-13,4.27534e-11,4.63601e-10,1.8345899999999998e-09,1.23293e-10,8.04548e-11,4.12732e-13,4.77673e-12,3.03929e-12,1.41106e-13,6.772710000000001e-14,4.22984e-12,4.22573e-12
2397,2017-07-16 03:18:34,6484.0,147649.0,83.7396,83.13,23.080820000000003,5.3414257,36.7791,199.6185,1025.6218099999999,0.13194,95.76685,0.0,-0.2148,33.33852,-72.15831999999999,150019306.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.08,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3132.0,6.925880000000001e-14,8.32046e-12,5.73319e-13,4.28022e-11,4.64865e-10,1.83832e-09,1.23439e-10,8.05773e-11,4.13829e-13,4.7802900000000004e-12,3.0424e-12,1.4148800000000002e-13,6.70904e-14,4.24016e-12,4.20097e-12
2398,2017-07-16 03:18:38,6485.0,147697.0,83.358,82.7512,23.13958,5.3482715,36.78314,201.0434,1025.6060400000001,0.13194,95.71393,0.0,-0.1986,33.33858,-72.1583,150019306.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.07,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3133.0,6.965089999999999e-14,8.331560000000001e-12,5.73402e-13,4.28653e-11,4.662869999999999e-10,1.8411900000000001e-09,1.23588e-10,8.05809e-11,4.1381499999999994e-13,4.78495e-12,3.04645e-12,1.4225399999999999e-13,6.763510000000001e-14,4.303e-12,4.20097e-12
2399,2017-07-16 03:18:42,6486.0,148201.0,79.1761,78.6006,23.32079,5.3675865,36.78257,200.789,1025.53441,0.098,95.68748,0.0,-0.1709,33.33936,-72.15814,150019308.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3133.0,6.965089999999999e-14,8.331560000000001e-12,5.73402e-13,4.28653e-11,4.662869999999999e-10,1.8411900000000001e-09,1.23588e-10,8.05809e-11,4.1381499999999994e-13,4.78495e-12,3.04645e-12,1.4225399999999999e-13,6.763510000000001e-14,4.303e-12,4.20919e-12
2400,2017-07-16 03:18:45,6487.0,148249.0,78.7947,78.2219,23.33982,5.3696269999999995,36.78257,199.4987,1025.5271599999999,0.11497,95.74039,0.0,-0.1888,33.339420000000004,-72.15812,150019308.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.06,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3134.0,6.918600000000001e-14,8.33378e-12,5.739300000000001e-13,4.29283e-11,4.66699e-10,1.8453599999999997e-09,1.2348200000000001e-10,8.062e-11,4.1506400000000004e-13,4.78828e-12,3.05606e-12,1.42417e-13,6.72101e-14,4.24527e-12,4.25249e-12
2401,2017-07-16 03:18:49,6488.0,148297.0,78.4238,77.8538,23.36621,5.37242,36.78224,200.7279,1025.51754,0.11497,95.68748,0.0,-0.1916,33.3395,-72.1581,150019309.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3135.0,6.93456e-14,8.35065e-12,5.741100000000001e-13,4.30331e-11,4.67409e-10,1.84968e-09,1.23634e-10,8.05986e-11,4.15654e-13,4.79639e-12,3.06133e-12,1.41748e-13,6.7198e-14,4.23706e-12,4.25249e-12
2402,2017-07-16 03:18:54,6489.0,148345.0,78.0484,77.4812,23.38417,5.3743846,36.782540000000004,200.471,1025.5108699999998,0.098,95.60810,0.0,-0.1951,33.33958,-72.15808,150019309.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.09,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3136.0,6.94288e-14,8.33178e-12,5.75498e-13,4.30385e-11,4.675230000000001e-10,1.85187e-09,1.2372e-10,8.08029e-11,4.14474e-13,4.80171e-12,3.06227e-12,1.42868e-13,6.768889999999998e-14,4.26381e-12,4.2113e-12
2403,2017-07-16 03:18:58,6490.0,148393.0,77.7785,77.2134,23.390610000000002,5.3751367,36.78307,200.794,1025.50821,0.098,95.74039,0.0,-0.114,33.33964,-72.15805999999999,150019309.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3136.0,6.94288e-14,8.33178e-12,5.75498e-13,4.30385e-11,4.675230000000001e-10,1.85187e-09,1.2372e-10,8.08029e-11,4.14474e-13,4.80171e-12,3.06227e-12,1.42868e-13,6.768889999999998e-14,4.26381e-12,4.266919999999999e-12
2404,2017-07-16 03:19:02,6491.0,148441.0,77.3971,76.8348,23.37895,5.373893,36.78333,199.5614,1025.5102,0.098,95.76685,0.0,-0.2025,33.33972,-72.15802,150019309.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3137.0,6.95815e-14,8.36176e-12,5.75082e-13,4.31006e-11,4.682480000000001e-10,1.8534900000000002e-09,1.23741e-10,8.07763e-11,4.15397e-13,4.81226e-12,3.06594e-12,1.42688e-13,6.70002e-14,4.2267300000000005e-12,4.18243e-12
2405,2017-07-16 03:19:05,6492.0,148489.0,76.9705,76.4114,23.37177,5.373156,36.78378,200.2049,1025.51081,0.08102000000000001,95.76685,0.0,-0.2039,33.3398,-72.158,150019309.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.08,11.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3138.0,6.934210000000001e-14,8.34888e-12,5.7486e-13,4.3137e-11,4.69399e-10,1.86006e-09,1.23944e-10,8.08544e-11,4.14897e-13,4.8062699999999995e-12,3.0726e-12,1.42455e-13,6.71876e-14,4.19265e-12,4.24427e-12
2406,2017-07-16 03:19:09,6493.0,148537.0,76.4987,75.9431,23.374489999999998,5.3733553,36.78321,200.2287,1025.50754,0.098,95.74039,0.0,-0.2367,33.33988,-72.158,150019310.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3138.0,6.934210000000001e-14,8.34888e-12,5.7486e-13,4.3137e-11,4.69399e-10,1.86006e-09,1.23944e-10,8.08544e-11,4.14897e-13,4.8062699999999995e-12,3.0726e-12,1.42455e-13,6.71876e-14,4.19265e-12,4.24427e-12
2407,2017-07-16 03:19:13,6494.0,148585.0,76.0269,75.4748,23.41488,5.3774618,36.78136,200.9465,1025.4922,0.08102000000000001,95.740,148897.0,73.626,73.0918,23.79719,5.417160900000001,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3139.0,6.95728e-14,8.37863e-12,5.733890000000001e-13,4.31726e-11,4.695119999999999e-10,1.85915e-09,1.23794e-10,8.09095e-11,4.16341e-13,4.81004e-12,3.07493e-12,1.43358e-13,6.73038e-14,4.22462e-12,4.29379e-12
2408,2017-07-16 03:19:16,6495.0,148945.0,73.4437,72.9108,23.7898,5.4164985,36.77043,200.002,1025.3617199999999,0.08102000000000001,95.71393,0.0,-0.1033,33.340540000000004,-72.1579,150019311.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3140.0,6.95052e-14,8.3582e-12,5.76872e-13,4.32605e-11,4.705919999999999e-10,1.86679e-09,1.24057e-10,8.08846e-11,4.1659700000000005e-13,4.81137e-12,3.07909e-12,1.42164e-13,6.62699e-14,4.292680000000001e-12,4.16078e-12
2409,2017-07-16 03:19:20,6496.0,148993.0,73.0308,72.501,23.78782,5.416398200000001,36.771440000000005,200.3808,1025.36129,0.08102000000000001,95.66102,0.0,-0.2081,33.34062,-72.1579,150019312.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.08,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3141.0,6.93039e-14,8.3813e-12,5.778020000000001e-13,4.32774e-11,4.70607e-10,1.87003e-09,1.24047e-10,8.089e-11,4.16042e-13,4.813369999999999e-12,3.08159e-12,1.42466e-13,6.73541e-14,4.28235e-12,4.16078e-12
2410,2017-07-16 03:19:24,6497.0,149041.0,72.6013,72.0747,23.77721,5.4153275999999995,36.77219,199.6665,1025.3631699999999,0.08102000000000001,95.68748,0.0,-0.2144,33.3407,-72.15788,150019312.0,0.0,0.0,0.0,0.0,50.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3141.0,6.93039e-14,8.3813e-12,5.778020000000001e-13,4.32774e-11,4.70607e-10,1.87003e-09,1.24047e-10,8.089e-11,4.16042e-13,4.813369999999999e-12,3.08159e-12,1.42466e-13,6.73541e-14,4.28235e-12,4.30822e-12
2411,2017-07-16 03:19:27,6498.0,149089.0,72.1312,71.6081,23.78874,5.4164747,36.77158,201.3916,1025.35725,0.08102000000000001,95.68748,0.0,-0.2293,33.340759999999996,-72.15786,150019312.0,0.0,0.0,0.0,0.0,50.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.09,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3142.0,6.96422e-14,8.37419e-12,5.769970000000001e-13,4.33209e-11,4.71672e-10,1.87305e-09,1.241e-10,8.08882e-11,4.1657600000000004e-13,4.81615e-12,3.0906400000000002e-12,1.4215699999999998e-13,6.7453e-14,4.25349e-12,4.22984e-12
2412,2017-07-16 03:19:31,6499.0,149137.0,71.6928,71.1729,23.81687,5.4192856,36.76992,199.9738,1025.34572,0.08102000000000001,95.71393,0.0,-0.2231,33.34084,-72.15786,150019312.0,0.0,0.0,0.0,0.0,50.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3143.0,6.97307e-14,8.39173e-12,5.77413e-13,4.34204e-11,4.72127e-10,1.86952e-09,1.24231e-10,8.09859e-11,4.1793699999999997e-13,4.81781e-12,3.09813e-12,1.4232e-13,6.67487e-14,4.223619999999999e-12,4.22984e-12
2413,2017-07-16 03:19:35,6500.0,149185.0,71.4125,70.8947,23.83929,5.4217121,36.76999,201.9253,1025.33789,0.08102000000000001,95.68748,0.0,-0.1186,33.340920000000004,-72.15786,150019312.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.11,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3143.0,6.97307e-14,8.39173e-12,5.77413e-13,4.34204e-11,4.72127e-10,1.86952e-09,1.24231e-10,8.09859e-11,4.1793699999999997e-13,4.81781e-12,3.09813e-12,1.4232e-13,6.67487e-14,4.223619999999999e-12,4.18132e-12
2414,2017-07-16 03:19:38,6501.0,149233.0,70.9199,70.4057,23.87029,5.4241079,36.7628,199.7692,1025.32107,0.08102000000000001,95.71393,0.0,-0.2746,33.341,-72.15784000000001,150019313.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.11,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3144.0,6.88755e-14,8.38707e-12,5.77677e-13,4.34754e-11,4.736759999999999e-10,1.8734999999999998e-09,1.24341e-10,8.09823e-11,4.16944e-13,4.8244699999999995e-12,3.1079e-12,1.43316e-13,6.74964e-14,4.2906800000000005e-12,4.26592e-12
2415,2017-07-16 03:19:42,6502.0,149281.0,70.7406,70.2278,23.8874,5.4253715,36.75835,201.3529,1025.31183,0.08102000000000001,95.68748,0.0,-0.0686,33.34106,-72.15782,150019313.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.11,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3145.0,6.85077e-14,8.39528e-12,5.79412e-13,4.35509e-11,4.74699e-10,1.8707699999999997e-09,1.24331e-10,8.11156e-11,4.19095e-13,4.8250300000000005e-12,3.1140599999999998e-12,1.43753e-13,6.74686e-14,4.2587e-12,4.26592e-12
2416,2017-07-16 03:19:46,6503.0,149737.0,67.1165,66.6305,24.06341,5.43465,36.68499,202.7923,1025.1880199999998,0.06405,95.60810,0.0,-0.1233,33.34176,-72.15768,150019315.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3145.0,6.85077e-14,8.39528e-12,5.79412e-13,4.35509e-11,4.74699e-10,1.8707699999999997e-09,1.24331e-10,8.11156e-11,4.19095e-13,4.8250300000000005e-12,3.1140599999999998e-12,1.43753e-13,6.74686e-14,4.2587e-12,4.3257599999999995e-12
2417,2017-07-16 03:19:49,6504.0,149785.0,66.7355,66.2524,24.060270000000003,5.4344802,36.686409999999995,200.9382,1025.18839,0.08102000000000001,95.63456,0.0,-0.1741,33.341840000000005,-72.15768,150019315.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3146.0,6.95867e-14,8.39795e-12,5.804109999999999e-13,4.36859e-11,4.75282e-10,1.87453e-09,1.24366e-10,8.1096e-11,4.1879e-13,4.8308e-12,3.11512e-12,1.4441199999999998e-13,6.771669999999999e-14,4.34319e-12,4.26903e-12
2418,2017-07-16 03:19:53,6505.0,149833.0,66.365,65.8846,24.05568,5.4342178,36.688320000000004,201.7078,1025.1896199999999,0.06405,95.58165,0.0,-0.1879,33.3419,-72.15765999999999,150019315.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.11,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3147.0,6.91565e-14,8.37685e-12,5.793e-13,4.37215e-11,4.761349999999999e-10,1.88049e-09,1.2444799999999998e-10,8.1247e-11,4.17291e-13,4.83502e-12,3.124e-12,1.43774e-13,6.73888e-14,4.2597e-12,4.2906800000000005e-12
2419,2017-07-16 03:19:57,6506.0,149881.0,65.838,65.3615,24.05014,5.4338705,36.69043,201.3381,1025.1906,0.06405,95.66102,0.0,-0.2738,33.34198,-72.15764,150019315.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.12,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3147.0,6.91565e-14,8.37685e-12,5.793e-13,4.37215e-11,4.761349999999999e-10,1.88049e-09,1.2444799999999998e-10,8.1247e-11,4.17291e-13,4.83502e-12,3.124e-12,1.43774e-13,6.73888e-14,4.2597e-12,4.2906800000000005e-12
2420,2017-07-16 03:20:00,6507.0,149929.0,65.3004,64.8279,24.05415,5.4340167,36.68842,202.0793,1025.18556,0.06405,95.66102,0.0,-0.2587,33.34206,-72.15762,150019315.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.12,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3148.0,7.00637e-14,8.41038e-12,5.800779999999999e-13,4.38947e-11,4.76405e-10,1.88476e-09,1.2463300000000001e-10,8.12204e-11,4.1731899999999996e-13,4.83924e-12,3.12628e-12,1.4436e-13,6.649019999999999e-14,4.27625e-12,4.24016e-12
2421,2017-07-16 03:20:06,6508.0,149977.0,64.8291,64.3601,24.05911,5.4343172,36.68678,200.8519,1025.1808,0.06405,95.66102,0.0,-0.2355,33.34212,-72.1576,150019316.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,4.05e-05,128.0,32.0,35.15,9.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3149.0,6.88113e-14,8.40461e-12,5.79231e-13,4.39107e-11,4.78607e-10,1.8892999999999997e-09,1.2464e-10,8.11955e-11,4.1844300000000005e-13,4.8358e-12,3.12783e-12,1.4341700000000002e-13,6.65596e-14,4.34319e-12,4.24427e-12
